Date,Open,High,Low,Volume,Close
31-10-2011,215.789993,218.889999,213.039993,7343300,213.509995
01-11-2011,208.110001,216.210007,207.429993,8511800,212.100006
02-11-2011,215.550003,216.789993,212.720001,6122000,215.619995
03-11-2011,216.300003,218.5,213.020004,5315000,218.289993
04-11-2011,217.649994,218.229996,214.330002,4065800,216.479996
07-11-2011,216.839996,220.199997,214,3860000,217
08-11-2011,219.199997,219.350006,215.210007,3914500,217.990005
09-11-2011,214.949997,215.699997,210.600006,4680600,211.220001
10-11-2011,213.5,214.059998,208.100006,5044600,210.789993
11-11-2011,212.520004,217.880005,210.309998,5163100,217.389999
14-11-2011,215.649994,222.350006,214.25,6522200,218.929993
15-11-2011,218,220.330002,214.259995,5739000,217.830002
16-11-2011,216.270004,216.970001,211.229996,5509400,211.990005
17-11-2011,212.509995,212.899994,202.100006,7983100,204.520004
18-11-2011,205.330002,205.339996,197.110001,8437500,197.139999
21-11-2011,193.289993,193.360001,185.050003,11321200,189.25
22-11-2011,186.949997,194.039993,183.580002,9915600,192.339996
23-11-2011,193.059998,194.600006,187.889999,8011300,188.990005
25-11-2011,190.410004,190.830002,181.509995,4972000,182.399994
28-11-2011,191.649994,194.619995,190.539993,7207300,194.149994
29-11-2011,194.779999,195.5,187.300003,6575100,188.389999
30-11-2011,194.759995,195.300003,188.75,7717000,192.289993
01-12-2011,191.850006,198.070007,191.589996,7327700,197.130005
02-12-2011,197.070007,199.660004,195.179993,7526200,196.029999
05-12-2011,198.860001,199,193.669998,5922100,196.240005
06-12-2011,195.979996,198.320007,190.110001,5202000,191.990005
07-12-2011,191.029999,196.710007,189.119995,6427300,195.320007
08-12-2011,193.570007,195.889999,190.080002,4361100,190.479996
09-12-2011,191.210007,193.949997,188.399994,5158800,193.029999
12-12-2011,190.029999,191.149994,187.630005,4343200,189.520004
13-12-2011,188.559998,189.679993,178.5,9297300,180.509995
14-12-2011,179,180.75,170.25,11614200,180.210007
15-12-2011,182.050003,184.800003,179.529999,7259900,181.259995
16-12-2011,182.419998,184.410004,180.309998,6664100,181.259995
19-12-2011,182,183.169998,179,4533600,179.330002
20-12-2011,182.690002,183.169998,180.539993,4600100,182.520004
21-12-2011,181.919998,183.5,172.490005,8066700,174.350006
22-12-2011,175.089996,179.669998,174.210007,4694900,179.029999
23-12-2011,179.220001,179.679993,175.600006,3496500,177.279999
27-12-2011,177.729996,178.589996,176.160004,2950900,176.270004
28-12-2011,176.389999,176.649994,172.279999,3659500,173.889999
29-12-2011,169.619995,174.550003,166.970001,8209300,173.860001
30-12-2011,173.360001,175.169998,172.490005,4279800,173.100006
03-01-2012,175.889999,179.479996,175.550003,5110800,179.029999
04-01-2012,179.210007,180.5,176.070007,4205200,177.509995
05-01-2012,175.940002,178.25,174.050003,3809100,177.610001
06-01-2012,178.070007,184.649994,177.5,7008400,182.610001
09-01-2012,182.759995,184.369995,177,5056900,178.559998
10-01-2012,181.100006,182.399994,177.100006,3985800,179.339996
11-01-2012,179.639999,180.770004,178.190002,3102700,178.899994
12-01-2012,179.419998,179.490005,175.75,5385800,175.929993
13-01-2012,175.809998,178.800003,173.5,4753500,178.419998
17-01-2012,180.149994,183.300003,178.509995,5644500,181.660004
18-01-2012,181.940002,190.25,181.119995,7473500,189.440002
19-01-2012,190.880005,195.940002,190.360001,7096000,194.449997
20-01-2012,190.710007,192.899994,189.039993,5610300,190.929993
23-01-2012,190.789993,191.729996,185.229996,4585300,186.089996
24-01-2012,185,188.410004,183.820007,4673800,187
25-01-2012,186.990005,188.169998,184.610001,4306400,187.800003
26-01-2012,189.300003,194.850006,188.729996,5873600,193.320007
27-01-2012,193.089996,196.5,192.330002,4659000,195.369995
30-01-2012,193.679993,195,190.130005,5424100,192.149994
31-01-2012,194,195.630005,189.699997,12772200,194.440002
01-02-2012,173.809998,179.949997,172,21336600,179.460007
02-02-2012,179.649994,181.940002,176.800003,8736300,181.720001
03-02-2012,182.830002,187.899994,181.889999,8120500,187.679993
06-02-2012,186.279999,186.559998,182.919998,5310000,183.139999
07-02-2012,182.649994,184.940002,182.059998,5103900,184.190002
08-02-2012,184.949997,186.490005,182.910004,5476600,185.479996
09-02-2012,184.5,185.690002,181.759995,7189200,184.979996
10-02-2012,183.419998,187.630005,182.520004,5797100,185.539993
13-02-2012,187.169998,192.5,185.679993,6071400,191.589996
14-02-2012,191.080002,193.570007,186.100006,9527100,191.300003
15-02-2012,191.289993,191.539993,183.259995,7794400,184.470001
16-02-2012,177.789993,181.679993,175.139999,12563800,179.929993
17-02-2012,180.089996,183.410004,179.360001,7418100,182.5
21-02-2012,182.649994,184.75,180.580002,6756500,182.259995
22-02-2012,181.949997,182.990005,180.289993,5785400,180.580002
23-02-2012,179.639999,180.75,176.960007,5153800,178.889999
24-02-2012,179.699997,180.740005,178.369995,3668700,179.130005
27-02-2012,177.539993,179.190002,176.5,3706200,178.529999
28-02-2012,178.899994,184.289993,177.949997,5764500,183.800003
29-02-2012,183.889999,184,179.009995,5300300,179.690002
01-03-2012,179.889999,180.490005,176.580002,4936000,180.039993
02-03-2012,179.479996,181.839996,178.919998,3657800,179.300003
05-03-2012,179,181.820007,178.179993,4682700,180.259995
06-03-2012,178.679993,183.5,178.039993,5612200,181.089996
07-03-2012,182.649994,185.5,182.399994,4951500,183.770004
08-03-2012,184.169998,188.380005,183.800003,4221500,187.639999
09-03-2012,186.789993,187.199997,183.440002,4510600,184.320007
12-03-2012,184.130005,185.399994,182.199997,2587600,183.389999
13-03-2012,183.919998,184.869995,180.770004,4405800,184.589996
14-03-2012,183.649994,184.320007,181.139999,3699700,182.259995
15-03-2012,182.020004,184.429993,180.300003,4160100,184.429993
16-03-2012,183.279999,185.679993,182.350006,4934000,185.050003
19-03-2012,183.449997,186.679993,183,3903400,185.520004
20-03-2012,184.880005,194.410004,182.880005,9165400,192.330002
21-03-2012,192.5,194.279999,191.259995,4214400,191.729996
22-03-2012,190.539993,194.059998,190.259995,3739600,192.399994
23-03-2012,192.009995,196.199997,191.800003,5984000,195.039993
26-03-2012,196.479996,202.970001,195.5,7613700,202.869995
27-03-2012,203.589996,209.850006,202.880005,9600800,205.440002
28-03-2012,206.139999,207,200.309998,6245000,201.160004
29-03-2012,201.279999,205.309998,200.630005,5711200,204.610001
30-03-2012,205.020004,206.850006,201.869995,4438100,202.509995
02-04-2012,198.020004,199.899994,197,6430300,198.050003
03-04-2012,198.240005,202.389999,197.5,5000700,199.660004
04-04-2012,196.949997,197.679993,192.360001,5456900,193.990005
05-04-2012,193.550003,196.029999,193.550003,3217500,194.389999
09-04-2012,192.020004,194.199997,190.5,3135900,191.869995
10-04-2012,192.75,193.520004,186.570007,4455000,186.979996
11-04-2012,189.630005,191.970001,186.789993,4337800,187.970001
12-04-2012,188.059998,192.259995,185.610001,4027900,190.690002
13-04-2012,189.899994,189.940002,186.259995,3431800,188.460007
16-04-2012,189.009995,189.470001,183.649994,4044300,185.5
17-04-2012,187.210007,190.039993,186.869995,2829200,188.389999
18-04-2012,188.820007,193.449997,188.740005,4001900,191.070007
19-04-2012,192.929993,194.550003,189.75,4002400,191.100006
20-04-2012,192.339996,193.479996,189.800003,3243600,189.979996
23-04-2012,188.990005,188.990005,185.509995,3481000,188.240005
24-04-2012,188.679993,190.699997,186.509995,3376300,190.330002
25-04-2012,191.669998,194.800003,191.600006,3955100,194.419998
26-04-2012,193.570007,196.360001,193.020004,10234000,195.990005
27-04-2012,224.830002,228.690002,220.220001,22116900,226.850006
30-04-2012,223.949997,233.839996,223.050003,9756900,231.899994
01-05-2012,229.399994,232.970001,228.399994,6754900,230.039993
02-05-2012,227.820007,231.440002,227.399994,4593400,230.25
03-05-2012,229.740005,232.529999,228.029999,4055500,229.449997
04-05-2012,227.800003,229.720001,223.740005,4585200,223.990005
07-05-2012,222.360001,226.869995,222.289993,3314300,225.160004
08-05-2012,223.149994,225.389999,218.199997,4522400,223.899994
09-05-2012,220.589996,225.779999,220.160004,3712000,222.979996
10-05-2012,223.910004,229.080002,221.949997,4648400,226.690002
11-05-2012,225.949997,230.679993,225.729996,4193600,227.679993
14-05-2012,225.600006,227.289993,222.509995,3096600,222.929993
15-05-2012,226.5,230.610001,223,5713700,224.389999
16-05-2012,225,228,222.5,5261800,224.059998
17-05-2012,225.050003,226,218.089996,4505500,218.360001
18-05-2012,219.410004,219.630005,212.809998,5231700,213.850006
21-05-2012,214.029999,219.979996,212.820007,3579800,218.110001
22-05-2012,218.309998,218.869995,213.960007,3733100,215.330002
23-05-2012,214.710007,217.550003,211.179993,4243800,217.279999
24-05-2012,216.979996,217.660004,212.699997,3141100,215.240005
25-05-2012,214.990005,215.979996,212.220001,2171400,212.889999
29-05-2012,214.300003,216.550003,212.289993,2693900,214.75
30-05-2012,212.139999,212.979996,207.75,4078200,209.229996
31-05-2012,209.479996,213.789993,207.110001,4944000,212.910004
01-06-2012,208.440002,211.229996,207.300003,3951500,208.220001
04-06-2012,207.399994,215.350006,206.369995,4299600,214.570007
05-06-2012,213.850006,216.860001,211.160004,3543900,213.210007
06-06-2012,214.630005,218.399994,214.520004,2710100,217.639999
07-06-2012,219.649994,221.490005,218.110001,3503900,218.800003
08-06-2012,218.610001,219.419998,216.660004,2877000,218.479996
11-06-2012,217.490005,220.869995,215.199997,3749100,216.5
12-06-2012,217.649994,218,214.520004,2833300,216.419998
13-06-2012,215.520004,217.380005,213.520004,2325200,214.729996
14-06-2012,215.259995,216.5,212.559998,3060900,214.449997
15-06-2012,215.289993,219.330002,214.460007,3785200,218.350006
18-06-2012,217.279999,223.759995,216.729996,3369600,222.660004
19-06-2012,223.259995,225.199997,221.660004,2716600,224.029999
20-06-2012,224.509995,224.740005,220.839996,2444400,223.020004
21-06-2012,223.839996,226.029999,220.520004,2843000,220.570007
22-06-2012,221.830002,222.509995,219.350006,2187500,222.160004
25-06-2012,220.300003,221.589996,218,2382300,220.070007
26-06-2012,221.449997,226.389999,221.449997,3754100,225.610001
27-06-2012,225.009995,227.5,223.300003,2799200,225.619995
28-06-2012,223.919998,224.619995,218.75,2994800,221.309998
29-06-2012,224.699997,228.350006,223.710007,3614400,228.350006
02-07-2012,229.300003,229.339996,226.339996,2330700,229.320007
03-07-2012,229.139999,229.529999,227.589996,1331700,229.529999
05-07-2012,228.619995,230.5,226.529999,2682300,227.059998
06-07-2012,226.350006,228.899994,224.179993,3203200,225.050003
09-07-2012,225,226,223.449997,1922000,225.050003
10-07-2012,226.25,227.139999,218.279999,2982100,219.5
11-07-2012,218.949997,221.740005,215.339996,2734700,218.369995
12-07-2012,216.610001,217.300003,212.610001,2616200,215.360001
13-07-2012,215.630005,219.309998,213.880005,2221900,218.389999
16-07-2012,216.600006,218.309998,214.460007,2004200,216.009995
17-07-2012,217.449997,217.940002,213.960007,1987000,216.929993
18-07-2012,216.149994,218.669998,215.710007,2093000,217.470001
19-07-2012,220.729996,227.5,220.690002,5449400,226.169998
20-07-2012,225.360001,229.389999,225.289993,4170000,228.289993
23-07-2012,224.720001,226.580002,221.539993,5515100,226.009995
24-07-2012,226.270004,226.610001,221.229996,5008700,223.039993
25-07-2012,222,222.5,215.910004,3646700,217.050003
26-07-2012,220,221.449997,214.949997,6937400,220.009995
27-07-2012,225.25,238.339996,224.5,11313900,237.320007
30-07-2012,237,240.740005,234.070007,3736400,236.089996
31-07-2012,235.100006,236.300003,231.610001,3453600,233.300003
01-08-2012,234.139999,234.380005,230.699997,2543800,232.089996
02-08-2012,230.559998,234.339996,228.660004,3048100,230.809998
03-08-2012,234.029999,236.490005,233.029999,2825300,234.970001
06-08-2012,235.559998,235.740005,233.809998,1843700,233.990005
07-08-2012,234.130005,238,233.25,2058300,236.559998
08-08-2012,235.289993,236.449997,233.589996,1534300,234.380005
09-08-2012,233.929993,235.990005,233.5,1548100,234.059998
10-08-2012,233.080002,234.850006,231.429993,1852500,232.75
13-08-2012,232.229996,234.369995,231,1997300,232.440002
14-08-2012,234.710007,236.720001,232.619995,2751000,233.190002
15-08-2012,232.259995,238.139999,232.25,3264700,237.419998
16-08-2012,237.720001,242.820007,236.199997,4312100,241.550003
17-08-2012,240.600006,243.350006,240.470001,3085800,241.169998
20-08-2012,241.369995,241.649994,238.199997,1889900,240.350006
21-08-2012,240.880005,243.850006,238.550003,2571500,239.449997
22-08-2012,239.399994,244.899994,238.800003,2473700,243.100006
23-08-2012,242.139999,243.479996,239.020004,2453900,241.199997
24-08-2012,241.679993,246.869995,241.360001,3698800,245.740005
27-08-2012,245.789993,247.5,243.119995,2929700,243.919998
28-08-2012,243.970001,246.779999,243,2742300,246.110001
29-08-2012,246.779999,247.610001,244.589996,1772600,247.119995
30-08-2012,246.990005,250,245.25,3647500,246.220001
31-08-2012,248.070007,249.449997,245.5,3347500,248.270004
04-09-2012,248.270004,251,244.660004,3950800,247.880005
05-09-2012,247.610001,248.610001,245.300003,2652600,246.220001
06-09-2012,248.229996,252.699997,247.199997,5361400,251.380005
07-09-2012,253.850006,259.420013,253.520004,5029500,259.140015
10-09-2012,259,260,256.820007,2567200,257.089996
11-09-2012,257.600006,257.600006,254.259995,2524800,255.669998
12-09-2012,256.5,257.779999,253.5,2273200,255.630005
13-09-2012,254.940002,262,253.800003,3525600,260.23999
14-09-2012,261.399994,264.109985,259.769989,3666200,261.269989
17-09-2012,261.25,261.25,257,2306300,258
18-09-2012,258.480011,260.5,257,2215000,258.75
19-09-2012,259.450012,262.839996,258.529999,2636800,261.679993
20-09-2012,260.029999,260.869995,258,2913600,260.809998
21-09-2012,261.73999,262,256.73999,6059300,257.470001
24-09-2012,255.220001,255.600006,253,2707900,254.800003
25-09-2012,256.329987,258.950012,251.029999,4405800,252.460007
26-09-2012,252.399994,254.610001,248.229996,2920500,249.669998
27-09-2012,250.539993,257.399994,250.520004,3397400,256.589996
28-09-2012,256.140015,257,253.199997,2456600,254.320007
01-10-2012,255.399994,256.160004,250.490005,2581200,252.009995
02-10-2012,252.800003,253.149994,249.029999,2195800,250.600006
03-10-2012,251.210007,256.100006,249.559998,2745600,255.919998
04-10-2012,256.01001,261.519989,255.869995,2700400,260.470001
05-10-2012,261.200012,261.899994,257.48999,2806500,258.51001
08-10-2012,257.670013,259.799988,255.559998,1762300,259.059998
09-10-2012,258.670013,259.350006,250.729996,3494800,250.960007
10-10-2012,252,252.460007,244.009995,3948300,244.990005
11-10-2012,248,249.300003,241.889999,3447300,244.220001
12-10-2012,243.179993,245.460007,241.910004,2203200,242.360001
15-10-2012,242.850006,244.779999,238.509995,2959800,244.179993
16-10-2012,244.869995,245.770004,242.080002,2204100,243.940002
17-10-2012,243.369995,248.800003,243.300003,3302700,247.490005
18-10-2012,247.770004,250.910004,242.699997,5305300,244.850006
19-10-2012,245.160004,246.820007,238.940002,4395300,240
22-10-2012,238.809998,238.949997,232.320007,4500000,233.779999
23-10-2012,231.050003,236.5,230.009995,4430800,234.309998
24-10-2012,235.880005,235.940002,227.949997,3678700,228.490005
25-10-2012,230.919998,230.919998,222.919998,6741300,222.919998
26-10-2012,228.600006,238.710007,226.690002,11367500,238.240005
31-10-2012,236.320007,238.699997,230.5,4797600,232.889999
01-11-2012,234.229996,234.550003,231.339996,3905100,232.139999
02-11-2012,234.009995,237.399994,232.110001,3374700,232.419998
05-11-2012,232.039993,234.830002,230.110001,1846100,234.330002
06-11-2012,235.410004,237.75,234.449997,2661300,237.559998
07-11-2012,235.649994,235.660004,229.419998,3624200,232.059998
08-11-2012,232.220001,233.449997,227.100006,2982400,227.350006
09-11-2012,226.259995,230.970001,224.600006,3092500,226.309998
12-11-2012,226.589996,229.220001,225.410004,2128800,226.470001
13-11-2012,225.119995,227.899994,224.710007,2629800,226.600006
14-11-2012,226.5,227.410004,222.509995,3034100,222.949997
15-11-2012,222.300003,225.160004,218.179993,3404700,220.600006
16-11-2012,221.309998,226.25,218.639999,4352800,225.229996
19-11-2012,228.320007,232.5,227.449997,3591200,229.710007
20-11-2012,230,233.820007,229.5,2771700,233.779999
21-11-2012,233.839996,238.669998,232.75,2959300,238.029999
23-11-2012,239.889999,240,236.479996,1776800,239.880005
26-11-2012,240.389999,244.320007,238,4178300,243.619995
27-11-2012,243.220001,245.669998,241.539993,3048500,243.399994
28-11-2012,242.449997,247.229996,241.5,2743400,247.110001
29-11-2012,248.050003,252.479996,247.5,5310500,251.270004
30-11-2012,250.380005,252.649994,248.270004,3797400,252.050003
03-12-2012,252.539993,254.160004,250,2990600,250.330002
04-12-2012,249.940002,253,248.660004,3114700,252.490005
05-12-2012,252.440002,255.550003,250.380005,2852200,253.960007
06-12-2012,253,255.169998,251.509995,3557900,253.369995
07-12-2012,254.139999,255.210007,252.009995,2170300,253.270004
10-12-2012,253.100006,254.779999,247.300003,3503800,247.770004
11-12-2012,248.5,253.479996,246.649994,4185200,250.690002
12-12-2012,251.070007,254.360001,250.059998,2628100,251.759995
13-12-2012,251.110001,254.539993,250.020004,2460200,251.25
14-12-2012,250.110001,251.899994,247.789993,2526900,249.190002
17-12-2012,249.809998,254,249.259995,2277000,253.860001
18-12-2012,254.570007,263.109985,254.570007,4961000,260.399994
19-12-2012,261.299988,261.670013,257.679993,2300000,257.98999
20-12-2012,258.359985,262.410004,256.540009,2584600,261.5
21-12-2012,257.820007,258.380005,255.740005,4704600,256.920013
24-12-2012,257.299988,259.5,256.959991,984400,258.619995
26-12-2012,257.149994,257.420013,248.039993,4152700,248.630005
27-12-2012,248.279999,249.350006,242.860001,3639300,248.309998
28-12-2012,245.850006,247.440002,245.050003,1858700,245.179993
31-12-2012,243.75,252.410004,242.75,3419000,250.869995
02-01-2013,256.079987,258.100006,253.259995,3271000,257.309998
03-01-2013,257.269989,260.880005,256.369995,2750900,258.480011
04-01-2013,257.579987,259.799988,256.649994,1874200,259.149994
07-01-2013,262.970001,269.730011,262.670013,4910000,268.459991
08-01-2013,267.070007,268.980011,263.570007,3010700,266.380005
09-01-2013,268.170013,269.5,265.399994,2265600,266.350006
10-01-2013,268.540009,268.73999,262.299988,2863400,265.339996
11-01-2013,265.100006,268.429993,264.109985,2413300,267.940002
14-01-2013,268,274.26001,267.540009,4275000,272.730011
15-01-2013,270.679993,272.730011,269.299988,2326900,271.899994
16-01-2013,270.529999,271.23999,267.829987,2065600,268.929993
17-01-2013,271.5,271.970001,269.209991,1884600,270.480011
18-01-2013,270.829987,274.5,269.600006,2942000,272.119995
22-01-2013,271.619995,272.100006,269.230011,2137700,270.190002
23-01-2013,270.570007,271.089996,266.649994,2508900,268.109985
24-01-2013,269.369995,276.649994,269.369995,3417000,273.459991
25-01-2013,275,284.720001,274.399994,4968100,283.98999
28-01-2013,283.779999,284.480011,274.399994,4321400,276.040009
29-01-2013,275.350006,275.459991,258.350006,10172600,260.350006
30-01-2013,283,284.200012,267.109985,13075400,272.76001
31-01-2013,271.040009,275.940002,263.700012,6772100,265.5
01-02-2013,268.929993,268.929993,262.799988,6115000,265
04-02-2013,262.779999,264.679993,259.070007,3723600,259.980011
05-02-2013,262,268.029999,261.459991,4012900,266.890015
06-02-2013,265.160004,266.890015,261.109985,2770400,262.220001
07-02-2013,264.100006,264.100006,255.110001,3975700,260.230011
08-02-2013,261.399994,265.25,260.549988,3879200,261.950012
11-02-2013,263.200012,263.25,256.600006,3403700,257.209991
12-02-2013,259.190002,260.160004,257,2943700,258.700012
13-02-2013,261.529999,269.959991,260.299988,5293000,269.470001
14-02-2013,267.369995,270.649994,265.399994,3463000,269.23999
15-02-2013,267.630005,268.920013,263.109985,3979900,265.089996
19-02-2013,265.910004,270.109985,264.5,2854200,269.75
20-02-2013,270.200012,274.299988,266.369995,3528900,266.410004
21-02-2013,265.119995,269.480011,263.25,3637400,265.940002
22-02-2013,266.619995,267.109985,261.609985,3124800,265.420013
25-02-2013,266.940002,268.690002,259.649994,3032400,259.869995
26-02-2013,260.890015,262.040009,255.729996,3348600,259.359985
27-02-2013,259.399994,265.829987,256.859985,2908100,263.25
28-02-2013,261.809998,267,260.630005,2667200,264.269989
01-03-2013,263.269989,266.600006,261.040009,2957000,265.73999
04-03-2013,265.359985,273.299988,264.140015,3453000,273.109985
05-03-2013,274,276.679993,269.98999,3686200,275.589996
06-03-2013,275.76001,276.48999,271.829987,2050700,273.790009
07-03-2013,274.100006,274.799988,271.850006,1939000,273.880005
08-03-2013,275,275.440002,271.5,1879800,274.190002
11-03-2013,273.429993,273.98999,270.399994,1904900,271.23999
12-03-2013,271,277.399994,270.359985,3246200,274.130005
13-03-2013,275.23999,276.5,272.640015,1884200,275.100006
14-03-2013,269.670013,270,263.529999,5226700,265.73999
15-03-2013,264.980011,267.26001,260.049988,4865900,261.820007
18-03-2013,259.299988,261.48999,257.119995,2720200,257.890015
19-03-2013,258.399994,259.5,252.619995,3738500,256.410004
20-03-2013,258.049988,259.76001,254.550003,2738900,257.279999
21-03-2013,256.109985,257,252.679993,2806400,253.389999
22-03-2013,254.550003,257.769989,252.070007,3124600,257.75
25-03-2013,258.579987,259.429993,254.5,2513900,256.019989
26-03-2013,257.049988,261.480011,256.279999,2421000,260.309998
27-03-2013,258.75,265.929993,257.899994,2874900,265.299988
28-03-2013,265.820007,267.380005,264.059998,2473700,266.48999
01-04-2013,266.980011,267.399994,261.01001,2524800,261.609985
02-04-2013,262.399994,265.890015,260.549988,2631100,263.320007
03-04-2013,262.119995,263.670013,257.75,2413800,259.029999
04-04-2013,259.230011,260.410004,256.119995,1964400,259.079987
05-04-2013,255.720001,256.179993,253.669998,2557400,255.479996
08-04-2013,255.919998,259.679993,255.630005,2295600,258.950012
09-04-2013,258.850006,262.609985,257,2156600,261.140015
10-04-2013,261.779999,265.980011,259.320007,2322500,264.769989
11-04-2013,264.73999,270.970001,264.73999,3090500,269.850006
12-04-2013,270.119995,273.269989,267.019989,2866300,272.869995
15-04-2013,271.079987,275.119995,267.100006,3326000,267.720001
16-04-2013,269.309998,272.799988,268.059998,2137200,272.339996
17-04-2013,270.799988,270.850006,264.25,3135100,267.399994
18-04-2013,266.809998,266.98999,256.600006,3137600,259.420013
19-04-2013,258.160004,262.880005,257.5,2602500,260.320007
22-04-2013,259.350006,264.600006,258.029999,2119100,263.549988
23-04-2013,264.5,269.869995,264.5,2270600,268.899994
24-04-2013,269.5,271.470001,266.809998,1852800,268.779999
25-04-2013,271.529999,275.799988,270.5,6116500,274.700012
26-04-2013,269.970001,272.019989,252.809998,14030000,254.809998
29-04-2013,254.899994,257.01001,249.149994,7117000,249.740005
30-04-2013,249.369995,254.679993,248.559998,4248800,253.809998
01-05-2013,253.899994,254.199997,245.75,4391400,248.229996
02-05-2013,248.940002,252.929993,245.779999,3936200,252.550003
03-05-2013,256.140015,259.25,254.699997,3514000,258.049988
06-05-2013,258.089996,259.5,253.419998,2347800,255.720001
07-05-2013,256.309998,259.73999,252.910004,3133700,257.730011
08-05-2013,256.869995,260.299988,255.330002,2677000,258.679993
09-05-2013,258.730011,263.549988,256.880005,2769300,260.160004
10-05-2013,260.880005,263.649994,260.209991,3145300,263.630005
13-05-2013,262.769989,265.880005,262,2149500,264.51001
14-05-2013,264.5,269.399994,264.029999,2700000,268.329987
15-05-2013,267.070007,269.049988,264.559998,2720500,266.559998
16-05-2013,265.959991,268.429993,263.850006,1643500,264.119995
17-05-2013,265.829987,269.980011,265,2527300,269.899994
20-05-2013,269,271.790009,266.5,2209000,267.630005
21-05-2013,268.73999,270.769989,267.660004,1741200,268.859985
22-05-2013,267.390015,267.589996,260.799988,3332000,262.959991
23-05-2013,260.48999,263.170013,259.589996,2000300,261.799988
24-05-2013,259.850006,261.929993,258.339996,1696300,261.73999
28-05-2013,266.480011,271.100006,266,3471000,267.290009
29-05-2013,265.459991,268.25,264.839996,1903400,265.529999
30-05-2013,265.709991,268.570007,265.609985,1667500,266.829987
31-05-2013,266,271.910004,265.940002,3374300,269.200012
03-06-2013,268.959991,269.109985,262.950012,2543900,266.880005
04-06-2013,267,268.880005,263.019989,2088600,265.700012
05-06-2013,265.809998,271.660004,265.019989,3512300,267.170013
06-06-2013,267.75,270.5,264.209991,2476300,267.829987
07-06-2013,269.73999,280.100006,269.130005,4632600,276.869995
10-06-2013,276.679993,282.470001,275.23999,3086500,281.070007
11-06-2013,276,278.410004,274.23999,3097800,274.779999
12-06-2013,276.600006,276.799988,270.450012,2238900,271.670013
13-06-2013,271.5,276.799988,270.290009,2649800,275.790009
14-06-2013,275,277.070007,273.440002,2150800,273.98999
17-06-2013,276.350006,280.200012,275.649994,2884000,278.059998
18-06-2013,279.079987,282.910004,278.109985,2146100,281.76001
19-06-2013,281.26001,283.339996,277.869995,2827500,278.160004
20-06-2013,275.140015,278.600006,272.390015,2984000,273.440002
21-06-2013,274.570007,275.839996,269.790009,4201000,273.359985
24-06-2013,271.290009,273.160004,265,3863800,270.609985
25-06-2013,272.299988,273.470001,269,2449600,272.089996
26-06-2013,273.980011,277.980011,273.5,3029500,277.570007
27-06-2013,279.179993,280.200012,274.540009,2519500,277.549988
28-06-2013,276.190002,279.829987,276.190002,3193300,277.690002
01-07-2013,279,283.290009,277.160004,2888200,282.100006
02-07-2013,281.040009,286.579987,280.589996,3238200,283.730011
03-07-2013,282,285.399994,282,1373000,284.029999
05-07-2013,285,286.380005,282.070007,1985400,285.880005
08-07-2013,286.420013,291.670013,286.140015,3046700,290.589996
09-07-2013,291,292.570007,288.01001,2775600,291.529999
10-07-2013,291.410004,293.339996,289.399994,1810200,292.329987
11-07-2013,294.98999,300.690002,292.100006,4007300,299.660004
12-07-2013,298.690002,307.549988,298.5,4539300,307.549988
15-07-2013,307.269989,307.98999,304.350006,2245600,306.570007
16-07-2013,307.299988,309.390015,305.51001,2660200,306.869995
17-07-2013,306.970001,308.799988,305.690002,2029700,308.690002
18-07-2013,306.269989,306.339996,301.869995,3063800,304.109985
19-07-2013,304.390015,305.790009,301.910004,2973100,305.230011
22-07-2013,309.25,309.25,302,2520700,303.480011
23-07-2013,303.160004,305.059998,300.559998,1999600,301.059998
24-07-2013,303.019989,303.839996,298.040009,2000500,298.940002
25-07-2013,299,304.5,296.75,5405800,303.399994
26-07-2013,299.549988,313.619995,295.549988,8817500,312.01001
29-07-2013,311.070007,313,305.899994,3211800,306.100006
30-07-2013,307.720001,309.779999,301.570007,3053400,302.410004
31-07-2013,303.910004,305.149994,301,1891300,301.220001
01-08-2013,303.079987,306.209991,298.899994,2971700,305.570007
02-08-2013,304.630005,305.329987,301.5,2502600,304.209991
05-08-2013,303.399994,303.619995,298.299988,2233200,300.98999
06-08-2013,300.51001,301.359985,297.519989,1849000,300.75
07-08-2013,300.149994,300.98999,296.149994,1961000,296.910004
08-08-2013,298.519989,298.519989,292.549988,2343400,295.73999
09-08-2013,295.679993,299.269989,294.299988,1950300,297.26001
12-08-2013,295.790009,299.079987,295.26001,1504500,296.690002
13-08-2013,295.880005,296.369995,290.670013,2349900,293.970001
14-08-2013,294.290009,294.290009,290.540009,1415000,291.339996
15-08-2013,288.790009,289.299988,285.149994,2261400,286.470001
16-08-2013,286.549988,288.329987,284.5,2422500,284.820007
19-08-2013,285.190002,289.559998,283.480011,2477400,285.570007
20-08-2013,285.880005,289.51001,285.73999,1586300,287.089996
21-08-2013,285.089996,288.5,283.829987,1815300,284.570007
22-08-2013,284.799988,289.869995,284.799988,1422600,289.730011
23-08-2013,291.209991,291.5,287.899994,1961900,290.01001
26-08-2013,290.429993,291.049988,285.619995,1711700,286.209991
27-08-2013,283.869995,285.279999,279.73999,2476000,280.929993
28-08-2013,280.359985,283,279.329987,1457100,281.579987
29-08-2013,281.450012,285.980011,280,1566400,283.980011
30-08-2013,284.589996,284.869995,280,1534700,280.980011
03-09-2013,284.730011,291.390015,284.170013,2897600,288.799988
04-09-2013,288.329987,295.230011,287.579987,2438600,293.640015
